20210618034020899,0.0796829,0.0380012,-0.99596
20210618034020899,0.0796187,0.0371084,-0.99556
20210618034020899,0.0794145,0.0357829,-0.995253
20210618034020899,0.0796002,0.0380883,-0.99584
20210618034020911,0.0796268,0.037312,-0.99568
20210618034021013,0.0793943,0.0356968,-0.995781
20210618034021115,0.0795568,0.037818,-0.995672
20210618034021211,0.0797666,0.0377485,-0.995317
20210618034021313,0.0793796,0.0361692,-0.995712
20210618034021415,0.0795178,0.0373476,-0.995681
20210618034021511,0.0800722,0.0375929,-0.995617
20210618034021613,0.0795065,0.035962,-0.996221
20210618034021715,0.0792916,0.0372897,-0.995245
20210618034021811,0.0801753,0.0381323,-0.995912
20210618034021913,0.0795062,0.036443,-0.995476
20210618034022021,0.079178,0.0364716,-0.995417
20210618034022111,0.0801218,0.0383739,-0.995742
20210618034022213,0.0794522,0.0367837,-0.995598
20210618034022315,0.0792372,0.0362772,-0.995518
20210618034022411,0.0799999,0.038061,-0.995623
20210618034022513,0.0795775,0.0371374,-0.995757
20210618034022615,0.0796812,0.0360983,-0.995622
20210618034022711,0.0797137,0.0378537,-0.995506
20210618034022813,0.0794532,0.037059,-0.996007
20210618034022915,0.0798719,0.0360188,-0.995542
20210618034023011,0.0795788,0.0379618,-0.995576
20210618034023113,0.0795856,0.0368906,-0.99586
20210618034023215,0.0795631,0.0361953,-0.995274
20210618034023311,0.0797265,0.0380345,-0.995737
20210618034023413,0.0795463,0.0368744,-0.995795
20210618034023515,0.0793221,0.0366646,-0.995363
20210618034023611,0.0798369,0.0381578,-0.996112
20210618034023713,0.0791484,0.0367,-0.99552
20210618034023815,0.0799302,0.0362872,-0.995416
20210618034023911,0.0798019,0.0383994,-0.995698
20210618034024013,0.079612,0.037117,-0.995724
20210618034024115,0.0796298,0.0360521,-0.995576
20210618034024211,0.0791396,0.037767,-0.995761
20210618034024313,0.0801624,0.0375807,-0.995707
20210618034024415,0.0794616,0.0360097,-0.995863
20210618034024511,0.0792067,0.0370861,-0.995352
20210618034024715,0.0803561,0.0378369,-0.995889
20210618034024715,0.0794519,0.0362759,-0.995952
20210618034024811,0.0790056,0.0368502,-0.995274
20210618034024913,0.0801196,0.0385121,-0.996099
20210618034025015,0.0795835,0.0363086,-0.99566
20210618034025111,0.0794401,0.0364165,-0.995264
20210618034025213,0.0801136,0.0381532,-0.995929
20210618034025315,0.0796094,0.0362877,-0.995602
20210618034025411,0.0792447,0.0366189,-0.995342
20210618034025513,0.0799849,0.0381455,-0.996279
20210618034025615,0.0793679,0.0361046,-0.995794
20210618034025711,0.0794281,0.037374,-0.995136
20210618034025813,0.0800498,0.0377682,-0.996007
20210618034025915,0.0793249,0.0360852,-0.9958
20210618034026011,0.0794676,0.037283,-0.995328
20210618034026113,0.0799893,0.0378809,-0.995886
20210618034026215,0.0793486,0.0359668,-0.99544
20210618034026311,0.0797371,0.0375105,-0.995659
20210618034026413,0.0797508,0.0377038,-0.995742
20210618034026515,0.0794415,0.0356336,-0.995742
20210618034026611,0.0792436,0.0375392,-0.995369
20210618034026713,0.0799415,0.0381365,-0.995741
20210618034026815,0.0794503,0.0358471,-0.995909
20210618034026911,0.0797458,0.0368917,-0.995204
20210618034027013,0.0798028,0.0386512,-0.996023
20210618034027121,0.0795749,0.0363251,-0.99576
20210618034027214,0.0793889,0.0362165,-0.995214
20210618034027313,0.0799265,0.0382867,-0.996151
20210618034027415,0.0796384,0.0366053,-0.995517
20210618034027511,0.0795284,0.0365343,-0.995236
20210618034027613,0.0799615,0.0376908,-0.996192
20210618034027715,0.0794933,0.0367688,-0.995382
20210618034027811,0.0795846,0.0367521,-0.995568
20210618034027913,0.0796199,0.0377134,-0.995776
20210618034028015,0.0795527,0.0367957,-0.995531
20210618034028111,0.0797105,0.0368002,-0.99541
20210618034028213,0.079674,0.0378271,-0.995693
20210618034028315,0.0796992,0.0364396,-0.995757
20210618034028411,0.0797563,0.0365187,-0.99552
20210618034028513,0.0792613,0.0382511,-0.995671
20210618034028615,0.0799296,0.0368993,-0.995665
20210618034028711,0.0794815,0.0359521,-0.995486
20210618034028813,0.0796852,0.0379716,-0.995893
20210618034028915,0.0799302,0.0374508,-0.99572
20210618034029011,0.0793747,0.0357863,-0.995436
20210618034029113,0.0797399,0.0377835,-0.99619
20210618034029215,0.0796498,0.0376436,-0.995599
20210618034029311,0.0796739,0.0358383,-0.995497
20210618034029413,0.0796363,0.0375622,-0.995575
20210618034029515,0.0796392,0.0375243,-0.995574
20210618034029617,0.0796477,0.0359449,-0.995702
20210618034029718,0.0793353,0.037761,-0.995377
20210618034029815,0.079835,0.0373092,-0.995776
20210618034029917,0.0796732,0.0359113,-0.9956
20210618034030013,0.0795097,0.0380104,-0.995686
20210618034030115,0.0799693,0.0372881,-0.995891
20210618034030217,0.0792969,0.0359653,-0.995416
20210618034030313,0.0798248,0.0379464,-0.99584
20210618034030415,0.0795553,0.0375062,-0.995757
20210618034030517,0.0794334,0.0357906,-0.995613
20210618034030613,0.0800372,0.0376331,-0.995411
20210618034030715,0.0795957,0.0374384,-0.995883
20210618034030817,0.0794113,0.0356866,-0.995837
20210618034030912,0.0799025,0.0378589,-0.994994
20210618034031014,0.0796762,0.0373083,-0.996136
20210618034031116,0.0794244,0.0355899,-0.99583
20210618034031213,0.0800532,0.0380741,-0.995158
20210618034031314,0.0796309,0.0376619,-0.996193
20210618034031417,0.0789837,0.035741,-0.995291
20210618034031512,0.0794591,0.0375812,-0.996059
20210618034031615,0.0800143,0.0372275,-0.995889
20210618034031716,0.0795624,0.0361897,-0.994994
20210618034031813,0.079204,0.0378434,-0.996066
20210618034031915,0.0798823,0.0369042,-0.995486
20210618034032016,0.0796372,0.0356038,-0.995832
20210618034032113,0.0790352,0.0384225,-0.995735
20210618034032214,0.0803537,0.0373194,-0.995491
20210618034032316,0.0796813,0.0350567,-0.995198
20210618034032412,0.0793698,0.0388441,-0.995928
20210618034032514,0.080041,0.0378271,-0.995615
20210618034032616,0.0797085,0.0352216,-0.995419
20210618034032712,0.0793152,0.0376748,-0.996096
20210618034032814,0.0798905,0.037985,-0.99551
20210618034032916,0.0796546,0.0358216,-0.995605
20210618034033012,0.0793687,0.0372618,-0.995782
20210618034033114,0.0798523,0.0376495,-0.995502
20210618034033216,0.0796655,0.0366771,-0.995792
20210618034033312,0.0795319,0.0371563,-0.995689
20210618034033414,0.0791657,0.0360194,-0.995711
20210618034033516,0.0797657,0.0374017,-0.995641
20210618034033618,0.0799239,0.0382836,-0.995832
20210618034033714,0.079292,0.0359133,-0.995839
20210618034033816,0.0796879,0.036387,-0.995337
20210618034033918,0.0799471,0.0384876,-0.996113
20210618034034014,0.0793922,0.0365142,-0.995767
20210618034034116,0.0795906,0.0362666,-0.995076
20210618034034218,0.0798832,0.0380706,-0.995944
20210618034034314,0.0796986,0.03672,-0.995834
20210618034034416,0.0792769,0.0365672,-0.995259
