20210617201138155,0,0,0,0
20210617201138166,0,0,0,0
20210617201138175,0,0,0,0
20210617201138185,0,0,0,0
20210617201138195,0,0,0,0
20210617201138205,0,0,0,0
20210617201138216,0,0,0,0
20210617201138226,0,0,0,0
20210617201138235,0,0,0,0
20210617201138241,0,0,0,0
20210617201138245,0,0,0,0
20210617201138256,0,0,0,0
20210617201138265,0,0,0,0
20210617201138275,0,0,0,0
20210617201138285,0,0,0,0
20210617201138296,0,0,0,0
20210617201138305,0,0,0,0
20210617201138316,0,0,0,0
20210617201138325,0,0,0,0
20210617201138336,0,0,0,0
20210617201138341,0,0,0,1
20210617201138343,0,0,0,1
20210617201138346,0,0,0,1
20210617201138355,0,0,0,1
20210617201138365,0,0,0,1
20210617201138375,0,0,0,1
20210617201138387,0,0,0,1
20210617201138395,0,0,0,1
20210617201138405,0,0,0,1
20210617201138415,0,0,0,1
20210617201138426,0,0,0,1
20210617201138435,0,0,0,1
20210617201138441,0,0,0,1
20210617201138445,0,0,0,1
20210617201138455,0,0,0,1
20210617201138468,0,0,0,1
20210617201138476,0,0,0,1
20210617201138485,0,0,0,1
20210617201138495,0,0,0,1
20210617201138505,0,0,0,1
20210617201138516,0,0,0,1
20210617201138526,0,0,0,1
20210617201138535,0,0,0,1
20210617201138539,0,0,0,1
20210617201138541,0,0,0,1
20210617201138546,0,0,0,1
20210617201138556,0,0,0,1
20210617201138565,0,0,0,1
20210617201138575,0,0,0,1
20210617201138585,0,0,0,1
20210617201138598,0,0,0,1
20210617201138607,0,0,0,1
20210617201138615,0,0,0,1
20210617201138625,0,0,0,1
20210617201138636,0,0,0,1
20210617201138642,0,0,0,1
20210617201138646,0,0,0,1
20210617201138656,0,0,0,1
20210617201138665,0,0,0,1
20210617201138676,0,0,0,1
20210617201138686,0,0,0,1
20210617201138695,0,0,0,1
20210617201138707,0,0,0,1
20210617201138715,0,0,0,1
20210617201138726,0,0,0,1
20210617201138735,0,0,0,1
20210617201138739,0,0,0,1
20210617201138742,0,0,0,1
20210617201138745,0,0,0,1
20210617201138755,0,0,0,1
20210617201138767,0,0,0,1
20210617201138776,0,0,0,1
20210617201138785,0,0,0,1
20210617201138796,0,0,0,1
20210617201138805,0,0,0,1
20210617201138816,0,0,0,1
20210617201138825,0,0,0,1
20210617201138835,0,0,0,1
20210617201138841,0,0,0,1
20210617201138845,0,0,0,1
20210617201138856,0,0,0,1
20210617201138866,0,0,0,1
20210617201138875,0,0,0,1
20210617201138885,0,0,0,1
20210617201138898,0,0,0,1
20210617201138906,0,0,0,1
20210617201138915,0,0,0,1
20210617201138925,0,0,0,1
20210617201138935,0,0,0,1
20210617201138939,0,0,0,1
20210617201138942,0,0,0,1
20210617201138947,0,0,0,1
20210617201138956,0,0,0,1
20210617201138965,0,0,0,1
20210617201138975,0,0,0,1
20210617201138991,0,0,0,1
20210617201138995,0,0,0,1
20210617201139005,0,0,0,1
20210617201139015,0,0,0,1
20210617201139028,0,0,0,1
20210617201139036,0,0,0,1
20210617201139041,0,0,0,1
20210617201139045,0,0,0,1
20210617201139055,0,0,0,1
20210617201139065,0,0,0,1
20210617201139076,0,0,0,1
20210617201139086,0,0,0,1
20210617201139095,0,0,0,1
20210617201139105,0,0,0,1
20210617201139116,0,0,0,1
20210617201139125,0,0,0,1
20210617201139135,0,0,0,1
20210617201139139,0,0,0,1
20210617201139142,0,0,0,1
20210617201139145,0,0,0,1
20210617201139158,0,0,0,1
20210617201139165,0,0,0,1
20210617201139175,0,0,0,1
20210617201139185,0,0,0,1
20210617201139196,0,0,0,1
20210617201139207,0,0,0,1
20210617201139216,0,0,0,1
20210617201139225,0,0,0,1
20210617201139235,0,0,0,1
20210617201139241,0,0,0,1
20210617201139246,0,0,0,1
20210617201139255,0,0,0,1
20210617201139265,0,0,0,1
20210617201139275,0,0,0,1
20210617201139288,0,0,0,1
20210617201139295,0,0,0,1
20210617201139305,0,0,0,1
20210617201139315,0,0,0,1
20210617201139326,0,0,0,1
20210617201139336,0,0,0,1
20210617201139341,0,0,0,1
20210617201139342,0,0,0,1
20210617201139346,0,0,0,1
20210617201139355,0,0,0,1
20210617201139365,0,0,0,1
20210617201139376,0,0,0,1
20210617201139385,0,0,0,1
20210617201139395,0,0,0,1
20210617201139405,0,0,0,1
20210617201139416,0,0,0,1
20210617201139425,0,0,0,1
20210617201139435,0,0,0,1
20210617201139441,0,0,0,1
20210617201139445,0,0,0,1
20210617201139456,0,0,0,1
20210617201139467,0,0,0,1
20210617201139476,0,0,0,1
20210617201139485,0,0,0,1
20210617201139495,0,0,0,1
20210617201139507,0,0,0,1
20210617201139515,0,0,0,1
20210617201139525,0,0,0,1
20210617201139535,0,0,0,1
20210617201139539,0,0,0,1
20210617201139542,0,0,0,1
20210617201139548,0,0,0,1
20210617201139555,0,0,0,1
20210617201139565,0,0,0,1
20210617201139575,0,0,0,1
20210617201139587,0,0,0,1
20210617201139596,0,0,0,1
20210617201139605,0,0,0,1
20210617201139615,0,0,0,1
20210617201139625,0,0,0,1
20210617201139636,0,0,0,1
20210617201139642,0,0,0,1
20210617201139645,0,0,0,1
20210617201139655,0,0,0,1
20210617201139666,0,0,0,1
20210617201139677,0,0,0,1
20210617201139685,0,0,0,1
20210617201139695,0,0,0,1
20210617201139706,0,0,0,1
20210617201139716,0,0,0,1
20210617201139726,0,0,0,1
20210617201139735,0,0,0,1
20210617201139740,0,0,0,1
20210617201139742,0,0,0,1
20210617201139746,0,0,0,1
20210617201139757,0,0,0,1
20210617201139766,0,0,0,1
20210617201139775,0,0,0,1
20210617201139785,0,0,0,1
20210617201139797,0,0,0,1
20210617201139808,0,0,0,1
20210617201139815,0,0,0,1
20210617201139825,0,0,0,1
20210617201139837,0,0,0,1
20210617201139841,0,0,0,1
20210617201139846,0,0,0,1
20210617201139856,0,0,0,1
20210617201139865,0,0,0,1
20210617201139876,0,0,0,1
20210617201139885,0,0,0,1
20210617201139896,0,0,0,1
20210617201139905,0,0,0,1
